eid,mille_eest
66d878f3f2daf46b31450417,"3 jalawäe polgu alamkaptenile August UDER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 27 juulil 1919 a. Kurtenhofi jaama ja Kircholmi küla waldamisel.
(Täpsustus: lahing oli 02.07.1919. – A.K.)"
66d878baf2daf46b3144e22b,"Sakala partisanide polgu wanemale alamohwitserile Mart Ado p. JOHANSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 6 aprillil 1919 a. Mihalkowa küla all.
(Täpsustus: lahing oli 09.04.1919 Petserimaal Mihhalkina külade all.)"
66d878a0f2daf46b3144d311,"Miiniristleja „Wambola“ ülemale komendorile Nikolai Willemi p. NITZ’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 3–5 juulini 1919 a. Riia jõesuus.
(Täpsustus: lahing oli 1.–2. juulil 1919.)"
66d878b6f2daf46b3144df88,"Laiaroopalise soomusrongi Nr 3 wanemale alamohwitserile Wilhelm Aleksandri p. WERLIIN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 aprillil 1919 a. Loode raudtee silla kaitsmisel.
(Täpsustus: lahing oli 21.06.1919. – J.P.)"
66d878b6f2daf46b3144dfb4,"Laiaroopalise soomusrongi Nr 3 wanemale alamohwitserile Karl Jaani p. PARRAS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 aprillil 1919 a. Loode raudtee silla kaitsmisel.
(Täpsustus: lahing oli 21.06.1919.)"
66d878d1f2daf46b3144efb5,"3 jalawäe polgu reamehele Samuel RUDISAAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 31 aprillil 1919 a. Wiigandi mõisa all.
(Täpsustus: lahing oli 30.04.1919. – A.K.)"
66d878b9f2daf46b3144e179,"Scouts polgu kapralile Johannes LILLENSTERN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 5 aprillil 1919 a. Iwanowo-Boloto küla all.
(Täpsustus: lahing peeti 04.04.1919.)"
66d878d1f2daf46b3144efb3,"3 jalawäe polgu reamehele Jüri GRÜNBERG’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 juunil 1919 a. Laagu mõisa all.
(Täpsustus: lahing toimus 02.07.1919 Kurtenhofi jaama juures.)"
66d878d1f2daf46b3144efb9,"3 jalawäe polgu kapralile Martin KULLASEPP’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 juunil 1919 a. Laagu mõisa all.
(Täpsustus: lahing toimus 02.07.1919 Lätis Kurtenhofi jaama juures.)"
66d878d8f2daf46b3144f368,"3 jalawäe polgu reamehele Reinhold HOOK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 juulil 1919 a. Ronneburgi juures.
(Täpsustus: lahing toimus 21.06.1919.)"
66d878dbf2daf46b3144f529,"2 Ratsawäe polgu reamehele Karl JAGOMÄGI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 juulil 1919 a. Plaanupi küla juures.
(Täpsustus: lahing toimus 25.06.1919.)"
66d878def2daf46b3144f742,"6 jalawäe polgu reamehele Jaan NUUT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 27 aprillil 1919 a. Keeni mõisa all.
(Täpsustus: lahing toimus Kööna mõisa all. – J.P.)"
66d878b7f2daf46b3144e00e,"Laiaroopalise soomusrongi Nr 3 wanemale alamohwitserile Walter Kaarli p. ERR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 aprillil 1919 a. Landeswehri wastu.
(Täpsustus: lahingu tõenäoline toimumisaeg oli 25.06.1919.)"
66d878d7f2daf46b3144f2e1,"2 Ratsawäe polgu reamehele Jüri KLAUDIUS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 1 juunil 1919 a. Lätimaal, Seltinghofi kiriku juures.
(Täpsustus: langes 29.05.1919.)"
66d878aef2daf46b3144da9b,"1 Ratsawäe polgu reamehele Eduard TELING’ile, hinnates wahwust, mis Teie ülesnäitanud 4 juulil 1919 a. Laudoni mõisa juures.
(Täpsustus: Laudoni mõis vallutati 04.06.1919.)"
66d87936f2daf46b31452d0d,"Lipnik Onni RIIHINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.
(Täpsustus: lipniku aukraad on tõenäoliselt eksitus. – J.P.)"
66d878a1f2daf46b3144d396,"Suurtükilaew „Lembitu“ 1 klassi madrusele Jüri Abrami p. ENDEMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes Port-Kundas, Waiwaras, Heinastes ja 29 dets. 1919 a. Loksal.
(Täpsustus: Loksa dessant toimus 29.12.1918.)"
66d878a1f2daf46b3144d394,"Suurtükilaew „Lembitu“ 1 klassi madrusele Johannes Antoni p. RESKOW’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes Port-Kundas, Waiwaras, Saaremaal, Heinastes, Bolderas ja 29 detsembril 1919 a. Loksal.
(Täpsustus: Loksa lahing oli 1918.)"
66d878c1f2daf46b3144e666,"4 jalawäe polgu reamehele Sergei LAAMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes Wabadussõja kestusel.
(Täpsustus: nimeviga esildises parandati valitsuse otsusega 22.06.1938. – J.P.)"
66d878b6f2daf46b3144dfe4,"Laiaroopalise soomusrongi Nr 3 nooremale alamohwitserile Alfred Mardi p. ERNE’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes 23 jaanuaril 1919 Kirepi kõrtsi juures ja 25 aprillil 1919 Stakelni juures.
(Täpsustus: õige isanimi on Eduard.)"
66d878fef2daf46b31450a41,"Wanemale alamohwitserile Eno IIVARI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.
(Täpsustus: õige nimi Iivari ENO.)"
66d878c5f2daf46b3144e8ac,"Sakala partisanide polgu nooremale alamohwitserile Rudolf Andrese p. PÄHN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 8 märtsil 1919 a. Plaani kiriku juures.
(Täpsustus: õige nimi RÄHNI – J.P.)"
66d878dbf2daf46b3144f583,"9 jalawäe polgu wanemale alamohwitserile Hans STRÖMBERG’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Rulleni weski juures.
(Täpsustus: õige on Bulleni mõis.)"
66d87919f2daf46b31451b4f,"Sõdurile T. RAATIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.
(Täpsustus: Põhja Poegade rügemendi nimekirjas ei ole T. Raatikainenit, tõenäoline isik on Uuno Raatikainen.)"
66d87905f2daf46b31450eff,"Lahingus Paju mõisa juures saadud haawadesse 2 nowembril 1919 a. surnud Kuperjanowi partisanide pataljoni ülemale, Leitnant Julius Danieli p. KUPERJANOW’ile wahwuse eest.
(Täpsustus: suri 02.02.1919.)"
66d87905f2daf46b31450f01,"Lahingus Paju mõisa juures saadud haawadesse 2 nowembril 1919 a. surnud Kuperjanowi partisanide pataljoni ülemale, Leitnant Julius Danieli p. KUPERJANOW’ile wahwuse eest.
(Täpsustus: suri 02.02.1919.)"
66d878c5f2daf46b3144e852,"Kitsaroopalise soomusrongi Nr 5 weltweeblile Rudolf Jakobi p. LUST’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 nowembril 1919 Sala jaamas.
(Täpsustus: tegelikult teenis laiarööpmelisel soomusrongil nr 5.)"
66d878c4f2daf46b3144e7f7,"Kitsaroopalise soomusrongi Nr 1 reamees Julius KASKMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 augustil 1919 a. Püha-Nikandri kloostri waldamisel.
(Täpsustus: tegelikult toimus lahing 29.07.1919. – A.K.)"
66d878d2f2daf46b3144f03c,"3 jalawäe polgu nooremale alamohwitserile Jaan KAUP’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 24 mail 1919 a. Sellinghofi mõisas ja 21 juunil 1919 a. Dresselshofi mõisa all.
(Täpsustus: tegelikut Wesselshofi mõisa all. Uus diplom nr 2805 väljastati 29.01.1924.)"
66d878c4f2daf46b3144e824,"Kitsaroopalise soomusrongi Nr 5 wanemale alamohwitserile Anton Wassili p. OPKAUP’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 juulil 1919 a. Pihkwa all Keebi jõe juures.
(Täpsustus: tegemist oli laiarööpmelise soomusrongiga nr 5.)"
66d878c5f2daf46b3144e8ad,"Sakala partisanide polgu junkurile Woldemar Hansu p. ERIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 aprillil 1919 a. Kaschina küla all.
(Täpsustus: uus diplom nr 2688, millel isanimi Andres, väljastati 12.05.1923.)"
66d878e2f2daf46b3144f9b8,"8 jalawäe polgu reamehele Johannes SEPP’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 29 juunil 1919 a. Antonowi küla all.
(Täpsustus: uus diplom nr 2802, millel väeosana 7. jalaväepolk, väljastati 29.01.1924. – J.P.)"
66d878acf2daf46b3144da18,"1 Ratsawäe polgu reamehele Jüri POOLAK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 mail 1919 a. Saluse mõisa all.
(Täpsustus: uus diplom, õige eesnimega Georgi, anti valitsuse otsusega 30.03.1939.)"
66d87930f2daf46b31452930,"Soomusauto „Wibuane“ alamkaptenile Karl Jakobi p. TAMMEKAND’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus öösel 24 nowembril 1919 a. Fitinka küla juures.
(Täpsustus: vägiteo sooritamise ajal 4. jalaväepolgu 3. kuulipildujate roodu vanemohvitser. – J.P.)"
66d878a7f2daf46b3144d6ea,"Suurtükilaew „Tasuja“ wanemale komendorile Oswald Johani p. WALDMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus jaanuari kuul 1919 a. Wetla weski juures.
(Täpsustus: vägiteo sooritas 5. jalaväepolgus teenides.)"
66d8794cf2daf46b31453a40,"hinnates kodanlisi teeneid, mis Tema Ekstsellents Härra kontr-admiral Carl F. W. RIBEN Eesti Vabariigi vastu üles näidanud.
(Täpsustus: valitsuse algne otsus 29.04.1925 oli VR III/1. – J.P.)"
66d8794ff2daf46b31453c2c,"hinnates kodanlisi teeneid, mis Härra Jacques SEYDOUX, Prantsuse Vabariigi välisministeeriumi poliitilise direktori abi Eesti Vabariigi vastu üles näidatud.
(Täpsustus: valitsuse algne otsus 29.04.1925 oli VR III/2. – J.P.)"
66d8794ff2daf46b31453bd9,"hinnates kodanlisi teeneid, mis Härra Senator Georges REYNALD Eesti Vabariigi vastu üles näidanud.
(Täpsustus: valitsuse algne otsus 29.04.1925 oli VR III/2. – J.P.)"
66d878c2f2daf46b3144e690,"4 jalawäe polgu nooremale alamohwitserile Jaan Hansu p. WODJA’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes Wabadussõja kestusel.
(Täpsustus: valitsuse otsusega 02.10.1929 parandati isanimi Hans Madiseks. – J.P.)"
66d878a8f2daf46b3144d79e,"9 jalawäe polgu kapralile Jaan Hansu p. HANSEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus augusti kuul 1919 a. Aleksandrowskaja-Gorka küla all.
(Täpsustus: valitsuse otsusega 08.07.1938 arvati annetatuks Jaan HANSSON’ile.)"
66d8793cf2daf46b3145303a,"hinnates vahvust, mis 2. Diviisi eraldi eskadroni ohvitseri kohustetäitja Bruno Peetri p. GROSS Eesti Vabadussõjas üles näidanud luurekäikudel 12. jaanuaril 1919 a. minnes Tõrva all enamlaste frondist läbi, käis Pikasillas, Rõngus, Pukas, Keenis, Sangastes ja Laatres koos vanemallohvitser Jaan Tapferiga. Viibisid seal ligemale 40 tundi ja ulatudes kuni 36 versta vaenlase selja taha ning tõid rohkesti andmeid vaenlase arvu, seisukorra ja rahva meeleolu kohta.
(Täpsustus: valitsuse otsusega 15.12.1937 arvati VR annetatuks mitte Bruno Peetri p, vaid Friedrich-Bruno Friedrichi (Frits) p Grossile. – J.P.)"
66d87937f2daf46b31452d66,"Weltweebel Karl VOLLERT’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.
(Täpsustus: võimalik, et esildises on viga ja õige nimi on Kaarle Vallert VR II/3, kes teenis Soome vabatahtlike salga luurekomandos.)"
66d878ebf2daf46b3144ff2e,"Soomusrongi Nr 2 reamehele Richard REISKA’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 nowembril 1919 a. Panewa küla all.
(Täpsustus: VR annetati laiarööpmelisel soomusrongil nr 4 osutatud vapruse eest. – J.P.)"
66d878a6f2daf46b3144d63b,"1 Ratsa polgu kapralile August EMAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 märtsil 1919 a. Auguri küla juures.
(Täpsustus: VR tunnistuse sai jaanuaris 1925 August-Eduard EMAR (alates 1936 EERMA), kes oli teeninud 3. jalaväepolgus. Eksitus tuvastati ja viga parandati juunis 1930.)"
66d878a4f2daf46b3144d584,"1 jalawäe polgu 12 roodu leitnandile Artur Juhani p. SIMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a. Wjaska küla all"
66d878a4f2daf46b3144d587,"1 jalawäe polgu 2 pataljoni ülemale kapten Rudolf Jüri p. ROKK’ile hinnates wahwust, mis Teie ülesnäitanud lahingus 18 detsembril 1919 a. Kriuscha ja Ust-Scherdjanka külade waldamisel"
66d878ecf2daf46b3144ffb4,"1 jalawäe polgu kapralile Jaan SIPELGAS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 16 detsembril 1919 a. Kõrgesoo peal"
66d8789df2daf46b3144d0f1,"1 Ratsa polgu nooremale ohwitserile lipnik Karl Pauli p. PAULSEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 30 detsembril 1918 a. Kiltsi ja Tamsalu jaamade wahel ja 9 weebruaril 1919 a. Puhmu ja Nõmme külade waldamisel"
66d878b4f2daf46b3144de50,"1 suurtükiwäe polgu 5 patarei nooremale alamohwitserile Martin SUURESAAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 31 jaanuaril 1919 a. Erme küla juures"
66d878d6f2daf46b3144f22b,"2 jalawäe polgu kapralile August SOMMER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes – 28 weebruaril 1919 a. Satrubje külas ja 10 märtsil 1919 a. Olehnowa küla juures"
66d878d8f2daf46b3144f3bf,"3 jalawäe polgu weltweeblile Julius KOTTISE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 11 märtsil 1919 a. Witsenhofi mõisa all"
66d878c1f2daf46b3144e638,"4 jalawäe polgu kaptenile Nikolai Adami p. STEINMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes Purtseni juures ja Rannakülast kuni Põdruseni"
66d878bdf2daf46b3144e3ee,"5 jalawäe polgu 8 roodu reamees Karl Jakobi p. SKLAWE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 26 aprillil 1919 a. Sorokino küla all"
66d878f3f2daf46b31450446,"5 jalawäe polgu lipnikule Gustaw SIMMO’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 weebruaril 1919 a. Karlowa küla waldamisel"
66d87924f2daf46b314521fc,"Daani ambulantsi arstile Dr. Axel LAURENT-CHRISTENSEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigetele sõduritele arstiabi andmisel"
66d87924f2daf46b314521fa,"Daani ambulantsi arstile Dr. Svend HINDSE-NIELSEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigetele sõduritele arstiabi andmisel"
66d87924f2daf46b31452229,"Daani ambulantsi halastajaõele Anna CHRISTIANSEN’ile hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87925f2daf46b31452256,"Daani ambulantsi halastajaõele Anna-Margrete LÜND’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87925f2daf46b31452255,"Daani ambulantsi halastajaõele Caroline OLSEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87925f2daf46b31452254,"Daani ambulantsi halastajaõele Jenny MÖLLER’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87925f2daf46b31452281,"Daani ambulantsi halastajaõele Johnny HENRICHSEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87924f2daf46b3145222a,"Daani ambulantsi halastajaõele Karen HENRICHSON’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87924f2daf46b31452228,"Daani ambulantsi halastajaõele Mathilde BUSCH’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87924f2daf46b31452226,"Daani ambulantsi halastajaõele Signe MÖLLER’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87925f2daf46b31452257,"Daani ambulantsi halastajaõele Valborg HJORT’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigete sõdurite rawitsemisel"
66d87924f2daf46b31452227,"Daani ambulantsi juhataja abile Robert JÖRGENSEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatutele ja haigetele sõduritele arstiabi organiseerimisel, iseäranis Daani ambulantsi edurikkal juhatamisel"
66d87924f2daf46b314521f9,"Daani ambulantsi ülemarstile Dr. Bärg LUNDSTEIN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigetele sõduritele arstiabi andmisel"
66d87924f2daf46b314521fb,"Daani ambulantsi wanemale arstile Dr. Emanuel SÄMUELSEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses meie haawatud ja haigetele sõduritele arstiabi andmisel"
66d8793ef2daf46b3145319e,"hinnates vahvust, mis Laiarööpalise soomusrongi „Kapten Irv“ vanemallohvitser Ernst Johani p. HEISO Eesti Vabadussõjas üles näidanud 21. juunil 1919 a. Loode jaama juures Lätimaal, kus rongi 3. dessantroodu luurajate komando veltveebli kohusetäitjana organiseeris Landeswehri pealetungile vastupanu, pannes nende edasitungi raudtee sihis seisma ning kandis surma saanud dessandi juhi abi kuulide alt välja"
66d8793ff2daf46b31453225,"hinnates vahvust, mis ohvitseri asetäitja Max KURRE Eesti Vabadussõjas üles näidanud reamehena, kui kõik ohvitserid Kuperjanovi partisanide pataljoni teistest roodudest olid 2.–4. aprilli 1919 lahingutes surma ja haavata saanud, roodu juhtimise oma algatusel võttis enese peale, kogus ja korraldas mehed, võttis kaotatud seisukohad tagasi ning hoidis nad oma käes. Samal liinil Vaschina Gora külas 26.04.1919 tabas punaste suurtükitule ajal pomm maja, kus Kurre varjul oli. Ta sai raskelt põrutada, kuid jäi roodu ja lõi vaenlase jalaväe pealetungi tagasi ning lahkus omalt kohalt alles kui talle asetäitja oli kohale saadetud"
66d8793df2daf46b31453147,"hinnates vahvust, mis 9. jalaväepolgu nooremallohvitser Aleksander Jaagu p. ILVES Eesti Vabadussõjas üles näidanud lahingus 20. detsembril 1919 a. Sala küla all"
66d878f9f2daf46b314507c8,"Jäägri majorile Aare SNELLMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d878abf2daf46b3144d990,"jalawäe polgu 6 roodu nooremale alamohwitserile Oswald Jüri p. TEEARU’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes 20 juunil 1919 a. Lemsalu all"
66d87931f2daf46b314529e5,"Kindralstaabi Polkownik Jozef RYBAK’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, töötades meie ühise waenlase wastu Poola silmapaistwama Kindralstaabi ohwitserina, esiteks Poola sõjawäe organiseerimisel ja pärast isiklikult juhatades wäegruppi, kes waenlasele tõsiseid kaotusi sünnitas ja sellega meie wõidule kaasa aitas"
66d87931f2daf46b314529e3,"Kindralstaabi Polkownik Leon PISKOR’i-le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, töötades meie ühise waenlase wastu Poola Peastaabi Operatiiw-osakonna juhatajana ja pärast üksikute armeede staabi ülemana, sellega üldise wõidu saamisele waenlase üle kaasa aidates"
66d878c7f2daf46b3144e9e6,"Kuperjanowi partisaanide polgu nooremale alamohwitserile Jaan SILD’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 13 jaanuaril 1919 a. Äksi kiriku juures"
66d878f4f2daf46b31450471,"Kuperjanowi partisanide polgu alamkaptenile Walter PEDAK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 3 aprillil 1919 a. Lesgi küla all"
66d878ccf2daf46b3144ec8c,"Kuperjanowi partisanide polgu alamleitnandile Arnold Martini p. SINKA’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 juulil 1919 a. Meletowa küla waldamisel"
66d878c2f2daf46b3144e6be,"Laiaroopalise soomusrongi Nr 1 lipnikule Jaan Tõnise p RAUDSEPP’ile, hinnates wahwust, mis Teie ülesnäitanud luurekäikudel 26 detsembril 1918 a. Tapa ümbruses ja 28 detsembril 1918 a. Lehtse mõisa juures"
66d878c2f2daf46b3144e6ed,"Laiaroopalise soomusrongi Nr 2 lipnikule Martin Gustawi p. TENNEBERG’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 detsembril 1918 a. Mäoküla juures"
66d87907f2daf46b31451013,"Lipnik Ernst HOLSTEIN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87911f2daf46b31451636,"Magister Ilmari HAWU’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel"
