Kavaler_EID,Surname,Forename,Name
66d84c27f2daf46b314415d2,VAHER,Jaan,"VAHER, Jaan"
66d84c27f2daf46b314415d1,HANSON,Jaan,"HANSON, Jaan"
66d84c27f2daf46b314415ce,MERIS,Mihkel,"MERIS, Mihkel"
66d84c27f2daf46b314415d0,TORMA,Jaan,"TORMA, Jaan"
66d84c27f2daf46b314415d3,AAVASALU,Andres,"AAVASALU, Andres"
66d84c27f2daf46b314415f2,KIVIVÄLI,Johannes,"KIVIVÄLI, Johannes"
66d84c27f2daf46b314415f1,TUIT,Jaan,"TUIT, Jaan"
66d84c27f2daf46b314415f3,KAPSI-ROSENSTEIN,Anton,"KAPSI-ROSENSTEIN, Anton"
66d84c27f2daf46b314415f4,PENTER,Jüri,"PENTER, Jüri"
66d84c27f2daf46b314415f7,UULIMAA,Mihail,"UULIMAA, Mihail"
66d84c28f2daf46b31441616,MÄNNIK,Otto,"MÄNNIK, Otto"
66d84c28f2daf46b31441614,VARES,Julian,"VARES, Julian"
66d84c28f2daf46b31441617,MAASING,Richard,"MAASING, Richard"
66d84c28f2daf46b31441618,BACH,Eduard-Adolf,"BACH, Eduard-Adolf"
66d84c28f2daf46b31441619,PERNA,Arthur,"PERNA, Arthur"
66d84c28f2daf46b3144163a,PAJOS,Evald-Leopold,"PAJOS, Evald-Leopold"
66d84c28f2daf46b31441637,MAMERS,Oskar-Heinrich,"MAMERS, Oskar-Heinrich"
66d84c28f2daf46b31441639,VEEM,Helmut-Traugott,"VEEM, Helmut-Traugott"
66d84c28f2daf46b3144163b,LANNES,Aleksander,"LANNES, Aleksander"
66d84c28f2daf46b31441638,SULG,Edgar,"SULG, Edgar"
66d84c28f2daf46b3144165c,TOMSON,Hans,"TOMSON, Hans"
66d84c28f2daf46b3144165a,PALM,Richard-Theodor,"PALM, Richard-Theodor"
66d84c28f2daf46b3144165b,RAUD,Johannes-Aleksander,"RAUD, Johannes-Aleksander"
66d84c28f2daf46b3144165e,JUNGERMANN,Johan,"JUNGERMANN, Johan"
66d84c28f2daf46b3144165f,KARTNA,Artur,"KARTNA, Artur"
66d84c28f2daf46b3144167d,PÄID,August,"PÄID, August"
66d84c28f2daf46b3144167e,VISMAN,Harry-Alexander,"VISMAN, Harry-Alexander"
66d84c28f2daf46b31441680,LIPSTOK,Heinrich,"LIPSTOK, Heinrich"
66d84c28f2daf46b31441683,PUSKAR,Johann,"PUSKAR, Johann"
66d84c28f2daf46b3144167f,SEPP,Martin-Johannes,"SEPP, Martin-Johannes"
66d84c29f2daf46b314416a0,SIMON,Martin,"SIMON, Martin"
66d84c29f2daf46b314416a1,PENTRE,Paul-Harry,"PENTRE, Paul-Harry"
66d84c29f2daf46b314416a2,UTUSTE,Kustas,"UTUSTE, Kustas"
66d84c29f2daf46b314416a7,OLBREI,Friedrich-Alfred,"OLBREI, Friedrich-Alfred"
66d84c29f2daf46b314416a4,KRUUSIMÄGI,Albert,"KRUUSIMÄGI, Albert"
66d84c29f2daf46b314416c3,VÕRK,Hans-Roland,"VÕRK, Hans-Roland"
66d84c29f2daf46b314416c4,RIEBERG,Voldemar-Viktor,"RIEBERG, Voldemar-Viktor"
66d84c29f2daf46b314416c5,BECKMANN,Valentin,"BECKMANN, Valentin"
66d84c29f2daf46b314416c7,KAPSI,Friedrich-Johann,"KAPSI, Friedrich-Johann"
66d84c29f2daf46b314416c8,OTS,Jüri,"OTS, Jüri"
66d84c29f2daf46b314416e9,STEINBERG,August,"STEINBERG, August"
66d84c29f2daf46b314416e7,DELAGARDE,Theodore,"DELAGARDE, Theodore"
66d84c29f2daf46b314416e6,HAAS,Karl-Friedrich,"HAAS, Karl-Friedrich"
66d84c29f2daf46b314416e8,SCHÖNBERG,Mihkel,"SCHÖNBERG, Mihkel"
66d84c29f2daf46b314416ea,KELK,Juhan,"KELK, Juhan"
66d84c2af2daf46b3144170c,KASTE,Rudolf,"KASTE, Rudolf"
66d84c2af2daf46b3144170a,EMERY,Claude Scudamore,"EMERY, Claude Scudamore"
66d84c2af2daf46b3144170b,SWATRIDGE,Charles John,"SWATRIDGE, Charles John"
66d84c2af2daf46b3144170d,REDER,Georg-August,"REDER, Georg-August"
66d84c2af2daf46b31441709,AAREN,Jakob,"AAREN, Jakob"
66d84c2af2daf46b3144172d,LEPPMETS,Hans,"LEPPMETS, Hans"
66d84c2af2daf46b3144172f,SUMMATAAVET,August-Voldemar,"SUMMATAAVET, August-Voldemar"
66d84c2af2daf46b3144172c,TURI,Nikolai,"TURI, Nikolai"
66d84c2af2daf46b31441730,REPNAU,Gustav-Rudolf,"REPNAU, Gustav-Rudolf"
66d84c2af2daf46b31441731,MOORITS,Paul,"MOORITS, Paul"
66d84c2af2daf46b31441751,LIIVAMÄGI,Karl-Friedrich,"LIIVAMÄGI, Karl-Friedrich"
66d84c2af2daf46b3144174f,VALGE,Aleksander,"VALGE, Aleksander"
66d84c2af2daf46b31441750,OJASALU,Johannes,"OJASALU, Johannes"
66d84c2af2daf46b31441754,VARDJA,Johannes,"VARDJA, Johannes"
66d84c2af2daf46b31441752,TEEARU,Osvald-Julius,"TEEARU, Osvald-Julius"
66d84c2af2daf46b31441773,PISTMANN,Johannes-August,"PISTMANN, Johannes-August"
66d84c2af2daf46b31441774,BACHMANN,Rudolf,"BACHMANN, Rudolf"
66d84c2af2daf46b31441775,PRAOSK,Jaan,"PRAOSK, Jaan"
66d84c2af2daf46b31441772,TRUMM,Aleksei,"TRUMM, Aleksei"
66d84c2af2daf46b31441776,KASK,August,"KASK, August"
66d84c2bf2daf46b31441796,KADARIK,Peeter,"KADARIK, Peeter"
66d84c2bf2daf46b31441795,RUUSMANN,Peet,"RUUSMANN, Peet"
66d84c2bf2daf46b31441797,ANDREJEV,Konstantin,"ANDREJEV, Konstantin"
66d84c2bf2daf46b31441799,TAKEL,Jüri,"TAKEL, Jüri"
66d84c2bf2daf46b31441798,VAHEM,Johannes,"VAHEM, Johannes"
66d84c2bf2daf46b314417b8,KURG,Friedrich,"KURG, Friedrich"
66d84c2bf2daf46b314417b9,ORGO,Martin,"ORGO, Martin"
66d84c2bf2daf46b314417bb,ONNI,Heino,"ONNI, Heino"
66d84c2bf2daf46b314417ba,NIGGOL,Aleksander,"NIGGOL, Aleksander"
66d84c2bf2daf46b314417bd,POOLAK,Georgi,"POOLAK, Georgi"
66d84c2bf2daf46b314417dd,VALLO,Villem,"VALLO, Villem"
66d84c2bf2daf46b314417dc,PAJUR,Aleksander,"PAJUR, Aleksander"
66d84c2bf2daf46b314417df,TELSKA,Johannes-Voldemar,"TELSKA, Johannes-Voldemar"
66d84c2bf2daf46b314417db,ALA,Villu,"ALA, Villu"
66d84c2bf2daf46b314417de,HOYNINGEN-HUENE,Hermann-Hans-Jürgen,"HOYNINGEN-HUENE, Hermann-Hans-Jürgen"
66d84c2bf2daf46b31441800,PÕLME,Anton,"PÕLME, Anton"
66d84c2bf2daf46b31441801,EHRMANN,Voldemar,"EHRMANN, Voldemar"
66d84c2bf2daf46b314417fe,KÜTT,August,"KÜTT, August"
66d84c2bf2daf46b314417ff,LIND,Jaan,"LIND, Jaan"
66d84c2bf2daf46b31441802,TELLING,Eduard,"TELLING, Eduard"
66d84c2cf2daf46b31441821,VÄLJA,Madis,"VÄLJA, Madis"
66d84c2cf2daf46b31441824,PAJUSAAR,Kristjan,"PAJUSAAR, Kristjan"
66d84c2cf2daf46b31441823,ENULA,August,"ENULA, August"
66d84c2cf2daf46b31441822,LAANEMETS,Eduard,"LAANEMETS, Eduard"
66d84c2cf2daf46b31441825,KALDMÄE,Eduard,"KALDMÄE, Eduard"
66d84c2cf2daf46b31441844,BRANDERS,Ernst,"BRANDERS, Ernst"
66d84c2cf2daf46b31441846,SALZA,Hermann-Alexander-Eduard,"SALZA, Hermann-Alexander-Eduard"
66d84c2cf2daf46b31441845,KAAMAN,August,"KAAMAN, August"
66d84c2cf2daf46b31441847,SINIVEE,Enno,"SINIVEE, Enno"
66d84c2cf2daf46b31441849,MERE,Valev,"MERE, Valev"
66d84c2cf2daf46b3144186b,LENSMENT,Karl,"LENSMENT, Karl"
66d84c2cf2daf46b31441868,LAARMANN,Otto,"LAARMANN, Otto"
66d84c2cf2daf46b31441867,MÄGI,Evald,"MÄGI, Evald"
66d84c2cf2daf46b31441869,LAMBERG,Arnold-Friedrich-Johannes,"LAMBERG, Arnold-Friedrich-Johannes"
66d84c2cf2daf46b3144186c,GRENZ,Valentin-Martin,"GRENZ, Valentin-Martin"
66d84c2df2daf46b3144188f,VASKA,Jakob-Michael,"VASKA, Jakob-Michael"
66d84c2df2daf46b3144188b,KRUUS,Aleksander,"KRUUS, Aleksander"
66d84c2df2daf46b3144188a,ERIK,Paul,"ERIK, Paul"
66d84c2df2daf46b3144188c,BORKMAN,Paul-Johannes,"BORKMAN, Paul-Johannes"
66d84c2df2daf46b31441890,MÜHLVERK,Paul-Ferdinand,"MÜHLVERK, Paul-Ferdinand"
66d84c2df2daf46b314418b2,KANGRO,August,"KANGRO, August"
66d84c2df2daf46b314418ad,URITAM,Oskar,"URITAM, Oskar"
66d84c2df2daf46b314418b0,MOREL,Adam,"MOREL, Adam"
66d84c2df2daf46b314418ae,SARAL,Karl,"SARAL, Karl"
66d84c2df2daf46b314418af,SISASK,Peeter,"SISASK, Peeter"
66d84c2df2daf46b314418d4,MITT,Karla,"MITT, Karla"
66d84c2df2daf46b314418d2,KÕLLJALG,Johannes,"KÕLLJALG, Johannes"
66d84c2df2daf46b314418d1,VAHER,Georg,"VAHER, Georg"
66d84c2df2daf46b314418d0,HANSEN,Osvald,"HANSEN, Osvald"
66d84c2df2daf46b314418d3,KOHT,Voldemar-Karl,"KOHT, Voldemar-Karl"
66d84c2df2daf46b314418f4,LINNUS,Ferdinand,"LINNUS, Ferdinand"
66d84c2df2daf46b314418f5,PAKKAS,Osvald,"PAKKAS, Osvald"
66d84c2df2daf46b314418f7,HINNO,Aleksander,"HINNO, Aleksander"
66d84c2df2daf46b314418f3,BORODIN,Nikolai,"BORODIN, Nikolai"
66d84c2df2daf46b314418f6,KESKKÜLA,Kristof,"KESKKÜLA, Kristof"
66d84c2ef2daf46b31441917,TERNO,Albert,"TERNO, Albert"
66d84c2ef2daf46b31441919,SAAR,Alfred,"SAAR, Alfred"
66d84c2ef2daf46b31441918,SANDER,Eduard,"SANDER, Eduard"
66d84c2ef2daf46b31441916,TUISK,Voldemar-Johannes,"TUISK, Voldemar-Johannes"
66d84c2ef2daf46b3144191a,RANDLEPP,Juhan,"RANDLEPP, Juhan"
66d84c2ef2daf46b3144193a,MARTINSON,August,"MARTINSON, August"
66d84c2ef2daf46b3144193c,TREIER,Robert,"TREIER, Robert"
66d84c2ef2daf46b3144193b,HANSEN,Andres,"HANSEN, Andres"
66d84c2ef2daf46b31441939,SCHELER,Jaan,"SCHELER, Jaan"
66d84c2ef2daf46b3144193d,AUGJÄRV,Leonhard-Theodor,"AUGJÄRV, Leonhard-Theodor"
66d84c2ef2daf46b31441963,EESKIVI,Arnu,"EESKIVI, Arnu"
66d84c2ef2daf46b3144195f,BORMAN,Anton,"BORMAN, Anton"
66d84c2ef2daf46b3144195c,MÜHLBERG,Aleksander-Eduard,"MÜHLBERG, Aleksander-Eduard"
66d84c2ef2daf46b3144195d,MURELIK,Leopold,"MURELIK, Leopold"
66d84c2ef2daf46b3144195e,SILDMETS,Villem-Rudolf,"SILDMETS, Villem-Rudolf"
66d84c2ef2daf46b3144197f,PUKSE,Anton,"PUKSE, Anton"
66d84c2ef2daf46b31441980,MÄNNIK,Eduard,"MÄNNIK, Eduard"
66d84c2ef2daf46b31441981,SIRTSE,Eduard,"SIRTSE, Eduard"
66d84c2ef2daf46b31441983,ULM,Voldemar,"ULM, Voldemar"
66d84c2ef2daf46b31441982,PILDEN,Heinrich,"PILDEN, Heinrich"
66d84c2ff2daf46b314419a2,MALM,Priidik,"MALM, Priidik"
66d84c2ff2daf46b314419a5,RAHE,Aleksander,"RAHE, Aleksander"
66d84c2ff2daf46b314419a3,TAIMSAAR,Juhan,"TAIMSAAR, Juhan"
66d84c2ff2daf46b314419a7,RUSI,Voldemar-Heinrich,"RUSI, Voldemar-Heinrich"
66d84c2ff2daf46b314419a4,VIIT,Johannes,"VIIT, Johannes"
66d84c2ff2daf46b314419c7,UHKE,Karl-Rudolf,"UHKE, Karl-Rudolf"
66d84c2ff2daf46b314419ca,KÄRMAS,Villem,"KÄRMAS, Villem"
66d84c2ff2daf46b314419c8,MUTS,Johannes-Friedrich,"MUTS, Johannes-Friedrich"
66d84c2ff2daf46b314419c5,PUSS,Johannes,"PUSS, Johannes"
66d84c2ff2daf46b314419c6,HEINMAA,Johannes-Eduard,"HEINMAA, Johannes-Eduard"
66d84c2ff2daf46b314419ea,KANG,Karl-August,"KANG, Karl-August"
66d84c2ff2daf46b314419e8,HANSEN,Karl-Friedrich,"HANSEN, Karl-Friedrich"
66d84c2ff2daf46b314419e9,JOHANNES,Peeter-Adolf,"JOHANNES, Peeter-Adolf"
66d84c2ff2daf46b314419ec,KARU,Hans,"KARU, Hans"
66d84c2ff2daf46b314419eb,TOOST,Rein,"TOOST, Rein"
66d84c2ff2daf46b31441a0b,AMBUS,Johannes-Aleksander,"AMBUS, Johannes-Aleksander"
66d84c2ff2daf46b31441a0c,UUSSALU,Hugo-Heinrich,"UUSSALU, Hugo-Heinrich"
66d84c2ff2daf46b31441a0e,KUUSK,Adolf,"KUUSK, Adolf"
66d84c2ff2daf46b31441a0f,KIRSCH,Alfred,"KIRSCH, Alfred"
66d84c2ff2daf46b31441a0d,SIMPSON,James Young,"SIMPSON, James Young"
66d84c30f2daf46b31441a2e,LEESMENT,Hans,"LEESMENT, Hans"
66d84c30f2daf46b31441a31,BAUER,Heinrich-Nikolai,"BAUER, Heinrich-Nikolai"
66d84c30f2daf46b31441a32,TOOMINGAS,Karl-Heinrich,"TOOMINGAS, Karl-Heinrich"
66d84c30f2daf46b31441a2f,OJAKÄÄR,Tõnis,"OJAKÄÄR, Tõnis"
66d84c30f2daf46b31441a30,JANSON,Nikolai,"JANSON, Nikolai"
66d84c30f2daf46b31441a53,SÕBER,Hans,"SÕBER, Hans"
66d84c30f2daf46b31441a52,STAMM,Anton,"STAMM, Anton"
66d84c30f2daf46b31441a55,HANSSOO,Jaan,"HANSSOO, Jaan"
66d84c30f2daf46b31441a56,PETERSON,Tõnis-Voldemar,"PETERSON, Tõnis-Voldemar"
66d84c30f2daf46b31441a54,SAARESTE,Ernst-Julius,"SAARESTE, Ernst-Julius"
66d84c30f2daf46b31441a77,PERLI,Harald,"PERLI, Harald"
66d84c30f2daf46b31441a75,MÜLLERSON,Juhan,"MÜLLERSON, Juhan"
66d84c30f2daf46b31441a76,PETERHOFF,Romeo-Paul-Eduard,"PETERHOFF, Romeo-Paul-Eduard"
66d84c30f2daf46b31441a78,TRUSA,Aleksander,"TRUSA, Aleksander"
66d84c30f2daf46b31441a79,LIIK,Oskar,"LIIK, Oskar"
66d84c30f2daf46b31441a9d,SILBERMANN,Hans,"SILBERMANN, Hans"
66d84c30f2daf46b31441a98,HOLD,Herbert-Andreas,"HOLD, Herbert-Andreas"
66d84c30f2daf46b31441a9c,PALDROK,Aleksander,"PALDROK, Aleksander"
66d84c30f2daf46b31441a9a,ZOEGE von MANTEUFFEL,Maximilian-Friedrich-Werner,"ZOEGE von MANTEUFFEL, Maximilian-Friedrich-Werner"
66d84c30f2daf46b31441a99,JERVAN,Martin-Volmer,"JERVAN, Martin-Volmer"
66d84c31f2daf46b31441abf,WINFIELD,George W.,"WINFIELD, George W."
66d84c31f2daf46b31441abc,HOWELL,Wilbur Franklin,"HOWELL, Wilbur Franklin"
66d84c31f2daf46b31441abd,BLANTON,Clifford Arthur,"BLANTON, Clifford Arthur"
66d84c31f2daf46b31441abe,McCALLISTER,Archie,"McCALLISTER, Archie"
66d84c31f2daf46b31441ac3,PIHLAK,Eduard-Ferdinand,"PIHLAK, Eduard-Ferdinand"
66d84c31f2daf46b31441adf,MAIM,Hermann,"MAIM, Hermann"
66d84c31f2daf46b31441ae0,SIEGER,Georg-Alexander-Friedrich,"SIEGER, Georg-Alexander-Friedrich"
66d84c31f2daf46b31441ae3,LAIDROO,Aleksander-Heinrich,"LAIDROO, Aleksander-Heinrich"
66d84c31f2daf46b31441ae5,LINDVERS,Julius-Aleksander,"LINDVERS, Julius-Aleksander"
66d84c31f2daf46b31441ae1,POKA,August,"POKA, August"
66d84c31f2daf46b31441b03,TAMM,Eduard,"TAMM, Eduard"
66d84c31f2daf46b31441b05,MARTMA,Felix-Martin-Conrad,"MARTMA, Felix-Martin-Conrad"
66d84c31f2daf46b31441b04,SUURESAAR,Martin,"SUURESAAR, Martin"
66d84c31f2daf46b31441b02,LEETS,Georg,"LEETS, Georg"
66d84c31f2daf46b31441b07,KOOLMANN,Villem,"KOOLMANN, Villem"
66d84c32f2daf46b31441b25,KRUUSE,Johannes,"KRUUSE, Johannes"
66d84c32f2daf46b31441b26,NAASKEL,Aleksander-Leopold,"NAASKEL, Aleksander-Leopold"
66d84c32f2daf46b31441b28,GENTALEN,Hendrik,"GENTALEN, Hendrik"
66d84c32f2daf46b31441b27,TÕRUKE,Nikolai-Aleksander,"TÕRUKE, Nikolai-Aleksander"
66d84c32f2daf46b31441b29,RIST,August,"RIST, August"
66d84c32f2daf46b31441b48,SUPS,Rudolf,"SUPS, Rudolf"
66d84c32f2daf46b31441b4c,NEERUT,Hans,"NEERUT, Hans"
66d84c32f2daf46b31441b49,KITSEL,Andres,"KITSEL, Andres"
66d84c32f2daf46b31441b4b,EIBAK,Johannes,"EIBAK, Johannes"
66d84c32f2daf46b31441b4a,NASKA,Johannes,"NASKA, Johannes"
66d84c32f2daf46b31441b6e,RAIK,Anton,"RAIK, Anton"
66d84c32f2daf46b31441b6b,KALVIK,Aleksander,"KALVIK, Aleksander"
66d84c32f2daf46b31441b6f,TULP,Mats,"TULP, Mats"
66d84c32f2daf46b31441b6c,MOOR,Voldemar,"MOOR, Voldemar"
66d84c32f2daf46b31441b6d,LUIGA,Adalbert-Hugo,"LUIGA, Adalbert-Hugo"
66d84c33f2daf46b31441b91,KÄSPRE,Ants,"KÄSPRE, Ants"
66d84c33f2daf46b31441b8f,LIBENE,Martin,"LIBENE, Martin"
66d84c33f2daf46b31441b8e,KOVKIN,Boris,"KOVKIN, Boris"
66d84c33f2daf46b31441b92,SISASK,Johann,"SISASK, Johann"
66d84c33f2daf46b31441b90,BLEIER,Voldemar,"BLEIER, Voldemar"
66d84c33f2daf46b31441bb3,REEBEN,August,"REEBEN, August"
66d84c33f2daf46b31441bb4,KUUS,Heinrich-Elias,"KUUS, Heinrich-Elias"
66d84c33f2daf46b31441bb1,TAKLAJA,Jaan,"TAKLAJA, Jaan"
66d84c33f2daf46b31441bb5,PÄRN,Magnus-Evald,"PÄRN, Magnus-Evald"
66d84c33f2daf46b31441bb2,VALDUR,Arvo,"VALDUR, Arvo"
66d84c34f2daf46b31441bd5,LEPPIK,Andreas,"LEPPIK, Andreas"
66d84c34f2daf46b31441bd4,VALDUR,Voldemar,"VALDUR, Voldemar"
66d84c34f2daf46b31441bd8,ANIMÄGI,Nikolai,"ANIMÄGI, Nikolai"
66d84c34f2daf46b31441bd6,REHE,Jakob,"REHE, Jakob"
66d84c34f2daf46b31441bd7,LÜÜS,Aado,"LÜÜS, Aado"
66d84c34f2daf46b31441bf9,TÕLLASSAAR,Jaan,"TÕLLASSAAR, Jaan"
66d84c34f2daf46b31441bf8,RAUN,Otto-Friedrich,"RAUN, Otto-Friedrich"
66d84c34f2daf46b31441bf7,VERLIIN,Villem,"VERLIIN, Villem"
66d84c34f2daf46b31441bfb,PARRAS,Karl,"PARRAS, Karl"
66d84c34f2daf46b31441bfc,LAHTI,Priido,"LAHTI, Priido"
66d84c35f2daf46b31441c1b,SEPP,Johannes,"SEPP, Johannes"
66d84c35f2daf46b31441c1a,TALPSEPP,Aleksander-Voldemar,"TALPSEPP, Aleksander-Voldemar"
66d84c35f2daf46b31441c1d,RAUN,Johannes-Julius,"RAUN, Johannes-Julius"
66d84c35f2daf46b31441c1c,PÜSS,Alexander-Rudolf,"PÜSS, Alexander-Rudolf"
66d84c35f2daf46b31441c1e,RUSS,Jaan,"RUSS, Jaan"
66d84c35f2daf46b31441c3f,KALM,Teodor,"KALM, Teodor"
66d84c35f2daf46b31441c3d,SENGBUSCH,Johannes,"SENGBUSCH, Johannes"
66d84c35f2daf46b31441c3e,HERNE,Alfred,"HERNE, Alfred"
66d84c35f2daf46b31441c41,ERR,Valter-Karl,"ERR, Valter-Karl"
66d84c35f2daf46b31441c40,LILLEMÄGI,Jaak,"LILLEMÄGI, Jaak"
66d84c35f2daf46b31441c63,SUUREVÄLJA,Georgi,"SUUREVÄLJA, Georgi"
66d84c35f2daf46b31441c65,SAAR,August,"SAAR, August"
66d84c35f2daf46b31441c60,RAUDSEPP,Hans,"RAUDSEPP, Hans"
66d84c35f2daf46b31441c62,USTAV,August,"USTAV, August"
66d84c35f2daf46b31441c61,TAMM,Mihkel,"TAMM, Mihkel"
66d84c36f2daf46b31441c83,IIR,Märt,"IIR, Märt"
66d84c36f2daf46b31441c84,SAVJALOV,Peeter,"SAVJALOV, Peeter"
66d84c36f2daf46b31441c87,PARKTAL,Joosep,"PARKTAL, Joosep"
66d84c36f2daf46b31441c86,KÖÖSEL,Leo-Friedrich,"KÖÖSEL, Leo-Friedrich"
66d84c36f2daf46b31441c85,PENU,Aleksander,"PENU, Aleksander"
66d84c36f2daf46b31441ca7,MAGUS,Priidu,"MAGUS, Priidu"
66d84c36f2daf46b31441ca6,KAPSTAS,Aleksander,"KAPSTAS, Aleksander"
66d84c36f2daf46b31441cab,KEERMAA,Oskar,"KEERMAA, Oskar"
66d84c36f2daf46b31441ca9,ANDREIMANN,Daniel,"ANDREIMANN, Daniel"
66d84c36f2daf46b31441caa,MIKKER,Arnold-Michail,"MIKKER, Arnold-Michail"
66d84c37f2daf46b31441ccd,SILDAM,Roman,"SILDAM, Roman"
66d84c37f2daf46b31441cc9,AAVISTE,Voldemar-Otto,"AAVISTE, Voldemar-Otto"
66d84c37f2daf46b31441ccc,LUNDBORG,Einar Paul Albert Muni,"LUNDBORG, Einar Paul Albert Muni"
66d84c37f2daf46b31441ccb,SANNIK,Mihkel,"SANNIK, Mihkel"
66d84c37f2daf46b31441cca,VAARIK,Kustav,"VAARIK, Kustav"
66d84c37f2daf46b31441cef,KALBAS,Johannes,"KALBAS, Johannes"
66d84c37f2daf46b31441cec,ROOSMÄE,August,"ROOSMÄE, August"
66d84c37f2daf46b31441cee,ALATARE,Rain,"ALATARE, Rain"
66d84c37f2daf46b31441ced,PARROL,Mart,"PARROL, Mart"
66d84c37f2daf46b31441cf0,RENNU,Victor,"RENNU, Victor"
66d84c37f2daf46b31441d13,KOLVIKO,Alfred-Leopold,"KOLVIKO, Alfred-Leopold"
66d84c37f2daf46b31441d0f,PHILIPS,Edgar-Valentin,"PHILIPS, Edgar-Valentin"
66d84c37f2daf46b31441d11,KIVIMURD,Otto,"KIVIMURD, Otto"
66d84c37f2daf46b31441d10,ALGUS,August,"ALGUS, August"
66d84c37f2daf46b31441d12,ANNI,Johannes-Alexander,"ANNI, Johannes-Alexander"
66d84c37f2daf46b31441d32,PÕDER,Alfred-Alexander,"PÕDER, Alfred-Alexander"
66d84c37f2daf46b31441d33,KUTSAR,Jaan,"KUTSAR, Jaan"
66d84c37f2daf46b31441d34,VASAR,Hans,"VASAR, Hans"
66d84c37f2daf46b31441d36,KATTAI,Juhan,"KATTAI, Juhan"
66d84c37f2daf46b31441d39,TAMME,Eugen,"TAMME, Eugen"
66d84c38f2daf46b31441d57,MITT,Jakob,"MITT, Jakob"
66d84c38f2daf46b31441d56,ADAMSON,Edgar,"ADAMSON, Edgar"
66d84c38f2daf46b31441d58,LILLENSTERN,Johan,"LILLENSTERN, Johan"
66d84c38f2daf46b31441d55,KÄÄMER,Jaan,"KÄÄMER, Jaan"
66d84c38f2daf46b31441d5a,LAANE,Peeter,"LAANE, Peeter"
66d84c38f2daf46b31441d78,ROOSSON,Jaak,"ROOSSON, Jaak"
66d84c38f2daf46b31441d79,KÖÖSEL,Elmar-Oscar,"KÖÖSEL, Elmar-Oscar"
66d84c38f2daf46b31441d7a,KIPPUS,Johannes-Ferdinand-Osvald,"KIPPUS, Johannes-Ferdinand-Osvald"
66d84c38f2daf46b31441d7b,KALININ,Maksim,"KALININ, Maksim"
66d84c38f2daf46b31441d7c,LOOS,Eduard,"LOOS, Eduard"
66d84c38f2daf46b31441d9c,KURREL,Aleksander-Voldemar,"KURREL, Aleksander-Voldemar"
66d84c38f2daf46b31441d9b,RAIDNA,Herbert-Voldemar,"RAIDNA, Herbert-Voldemar"
66d84c38f2daf46b31441d9d,ARRAS,Paul,"ARRAS, Paul"
66d84c38f2daf46b31441d9f,TIKKAR,Uku,"TIKKAR, Uku"
66d84c38f2daf46b31441d9e,TAUTS,Hans,"TAUTS, Hans"
66d84c38f2daf46b31441dc0,VOORMANN,Bernhard,"VOORMANN, Bernhard"
66d84c38f2daf46b31441dbf,FREYBERG,Christian-Georg,"FREYBERG, Christian-Georg"
66d84c38f2daf46b31441dbe,TALVIS,Johannes-Eduard,"TALVIS, Johannes-Eduard"
66d84c38f2daf46b31441dc1,VIIKHOLM,August,"VIIKHOLM, August"
66d84c38f2daf46b31441dc6,TIITSO,Karl,"TIITSO, Karl"
66d84c39f2daf46b31441de1,PÕLLU,Evert-Valentin,"PÕLLU, Evert-Valentin"
66d84c39f2daf46b31441de2,ROOSILEHT,Martin,"ROOSILEHT, Martin"
66d84c39f2daf46b31441de3,KIKAS,Oskar,"KIKAS, Oskar"
66d84c39f2daf46b31441de8,JOHANSON,Mart,"JOHANSON, Mart"
66d84c39f2daf46b31441de5,TAMTIK,Jaan,"TAMTIK, Jaan"
66d84c39f2daf46b31441e07,MEINER,Tõnis,"MEINER, Tõnis"
66d84c39f2daf46b31441e08,PUNG,Karl,"PUNG, Karl"
66d84c39f2daf46b31441e06,SCHVEDE,Jüri,"SCHVEDE, Jüri"
66d84c39f2daf46b31441e05,TUVI,Johann,"TUVI, Johann"
66d84c39f2daf46b31441e04,JALAKAS,Mihkel,"JALAKAS, Mihkel"
66d84c39f2daf46b31441e28,RAUD,Hugo-Gottfried,"RAUD, Hugo-Gottfried"
66d84c39f2daf46b31441e29,KIRS,August,"KIRS, August"
66d84c39f2daf46b31441e2a,TALVIK,Alfred-Theodor,"TALVIK, Alfred-Theodor"
66d84c39f2daf46b31441e27,LETT,Nikolai,"LETT, Nikolai"
66d84c39f2daf46b31441e2b,PIIR,Johan,"PIIR, Johan"
66d84c3af2daf46b31441e4a,TÕNISSON,Jaan,"TÕNISSON, Jaan"
66d84c3af2daf46b31441e4c,LIIDEMANN,Nikolai,"LIIDEMANN, Nikolai"
66d84c3af2daf46b31441e4b,HEINSALU,Jaak,"HEINSALU, Jaak"
66d84c3af2daf46b31441e4d,JÜRISSON,Voldemar,"JÜRISSON, Voldemar"
66d84c3af2daf46b31441e4e,RAAG,Arthur-Emil,"RAAG, Arthur-Emil"
66d84c3af2daf46b31441e71,MANSIK,Hermann,"MANSIK, Hermann"
66d84c3af2daf46b31441e6d,HOFFART,Robert,"HOFFART, Robert"
66d84c3af2daf46b31441e70,LIIV,Georg,"LIIV, Georg"
66d84c3af2daf46b31441e6f,SORK,Jaan,"SORK, Jaan"
66d84c3af2daf46b31441e6e,KARING,Voldemar-Nikolai,"KARING, Voldemar-Nikolai"
66d84c3af2daf46b31441e92,TAMMEKAND,Karl-Voldemar,"TAMMEKAND, Karl-Voldemar"
